pc_unix,dev_us,ax,ay,az,gx,gy,gz,mx_raw,my_raw,mz_raw,mx,my,mz,host_qw,host_qx,host_qy,host_qz,host_roll,host_pitch,host_yaw,chip_qw,chip_qx,chip_qy,chip_qz,chip_roll,chip_pitch,chip_yaw,diff_deg,rel_roll,rel_pitch,rel_yaw,cal_acc,cal_gyr,cal_mag,cal_rv
1788945332.82452,421027350.0,-8.9921875,0.9609375,2.83984375,0.01171875,-0.146484375,-0.025390625,19.0,-2.5625,-32.0625,19.0,-2.5625,-32.0625,-0.04703215439417412,-0.5791695083269396,0.02725110312830105,0.8133929151742497,16.782450096458312,69.98807127162682,-161.5899107931036,0.6068115234375,0.42840576171875,0.388427734375,-0.5452880859375,16.21515420208133,69.8200778488363,-72.52418065201852,3.014834373514782,,,,3,0,3,3
1788945332.82452,421030933.0,-8.99609375,0.921875,2.87890625,0.02734375,-0.1640625,-0.03125,21.5,-0.4375,-38.125,21.5,-0.4375,-38.125,-0.0469550006891768,-0.579017997831666,0.027146139366675728,0.8135087419412118,16.72201048232284,69.97162290893168,-161.64802066645453,0.6068115234375,0.42840576171875,0.388427734375,-0.5452880859375,16.21515420208133,69.8200778488363,-72.52418065201852,3.002594393678458,,,,3,0,3,3
1788945332.8341951,421036216.0,-9.03515625,0.921875,2.87890625,0.03515625,-0.17578125,-0.02734375,21.5,-0.4375,-38.125,21.5,-0.4375,-38.125,-0.046835815197531654,-0.5787731460483048,0.027021558933334258,0.813693976370074,16.637521341882305,69.94390057659146,-161.73199614953555,0.60699462890625,0.427978515625,0.387939453125,-0.5457763671875,16.113245475250537,69.73744130030686,-72.64932475276119,2.9619298520062647,,,,3,0,3,3
1788945332.8323092,421040369.0,-8.9921875,0.8828125,2.91796875,0.03515625,-0.17578125,-0.02734375,21.5,-0.4375,-38.125,21.5,-0.4375,-38.125,-0.046734878324141985,-0.5785695447933987,0.026904964209890466,0.8138484231639525,16.56366327291525,69.9211462146291,-161.80450833772542,0.60699462890625,0.427978515625,0.387939453125,-0.5457763671875,16.113245475250537,69.73744130030686,-72.64932475276119,2.9478421252042284,,,,3,0,3,3
1788945332.8388567,421043152.0,-8.9921875,0.80859375,2.95703125,0.03515625,-0.193359375,-0.02734375,21.0625,-0.9375,-38.9375,21.0625,-0.9375,-38.9375,-0.04664836961072294,-0.5784122344966605,0.026829677574493435,0.8139676805613909,16.50906616409367,69.90339412926006,-161.85998423499404,0.60699462890625,0.427978515625,0.387939453125,-0.5457763671875,16.113245475250537,69.73744130030686,-72.64932475276119,2.938798186592433,,,,3,0,3,3
1788945332.8454044,421047258.0,-8.99609375,0.76953125,2.9921875,0.046875,-0.203125,-0.013671875,21.0625,-0.9375,-38.9375,21.0625,-0.9375,-38.9375,-0.04651871549555224,-0.5781512071097747,0.02674114538233944,0.8141634368907726,16.43089027484582,69.87283651697607,-161.9414674465177,0.60723876953125,0.427490234375,0.3873291015625,-0.54632568359375,16.009140751307704,69.63591180978446,-72.77924115192864,2.9071381294110608,,,,3,0,3,3
1788945332.8495154,421050464.0,-8.953125,0.73046875,2.9921875,0.048828125,-0.2109375,-0.015625,21.0625,-0.9375,-38.9375,21.0625,-0.9375,-38.9375,-0.046407070273081566,-0.5779322978691287,0.026669685063946652,0.8143275574404735,16.3657236444579,69.84718498823004,-162.00987683309336,0.60723876953125,0.427490234375,0.3873291015625,-0.54632568359375,16.009140751307704,69.63591180978446,-72.77924115192864,2.897875450062139,,,,3,0,3,3
1788945332.8534505,421054418.0,-8.99609375,0.76953125,2.9921875,0.048828125,-0.2109375,-0.015625,19.875,-1.1875,-40.4375,19.875,-1.1875,-40.4375,-0.046267014157244296,-0.5776834912633511,0.026610455580375128,0.8145139845187215,16.29526585405828,69.81779021674745,-162.0869133457311,0.60723876953125,0.427490234375,0.3873291015625,-0.54632568359375,16.009140751307704,69.63591180978446,-72.77924115192864,2.890237920482696,,,,3,0,2,3
1788945332.8514974,421060000.0,-8.9140625,0.73046875,3.03125,0.0703125,-0.220703125,-0.00390625,19.875,-1.1875,-40.4375,19.875,-1.1875,-40.4375,-0.0460424120086986,-0.5772778309702827,0.02655914146545855,0.8148159388299204,16.193498075789762,69.76876814615564,-162.20282217355643,0.6075439453125,0.4271240234375,0.38653564453125,-0.546875,15.966050166731582,69.52774781683695,-72.87016873975863,2.7456650020771005,,,,3,0,2,3
1788945332.8534505,421062307.0,-8.87890625,0.69140625,3.0703125,0.08203125,-0.234375,0.01171875,19.875,-1.1875,-40.4375,19.875,-1.1875,-40.4375,-0.045950973013551576,-0.577084712675513,0.026553060609297758,0.8149580832457628,16.152915539484514,69.74471811355436,-162.250371219663,0.6075439453125,0.4271240234375,0.38653564453125,-0.546875,15.966050166731582,69.52774781683695,-72.87016873975863,2.7441519636263796,,,,3,0,2,3
