pc_unix,us_seq,frame_id,byte_offset
1788945332.824520,0,11,0
1788945332.919530,1,12,81920
1788945333.031070,2,13,163840
1788945333.128264,3,14,245760
1788945333.228606,4,15,327680
1788945333.318995,5,0,409600
1788945333.434464,6,1,491520
1788945333.519059,7,2,573440
1788945333.618505,8,3,655360
1788945333.720486,9,4,737280
1788945333.819151,10,5,819200
1788945333.934297,11,6,901120
1788945334.025447,12,7,983040
1788945334.125471,13,8,1064960
1788945334.231167,14,9,1146880
1788945334.332901,15,10,1228800
1788945334.428415,16,11,1310720
1788945334.532487,17,12,1392640
1788945334.629808,18,13,1474560
1788945334.732083,19,14,1556480
1788945334.821524,20,15,1638400
1788945334.917107,21,0,1720320
1788945335.028165,22,1,1802240
1788945335.124360,23,2,1884160
1788945335.219291,24,3,1966080
1788945335.316745,25,4,2048000
1788945335.426588,26,5,2129920
1788945335.535785,27,6,2211840
1788945335.617346,28,7,2293760
1788945335.728021,29,8,2375680
1788945335.830723,30,9,2457600
1788945335.918278,31,10,2539520
1788945336.036052,32,11,2621440
1788945336.126403,33,12,2703360
1788945336.218966,34,13,2785280
1788945336.320729,35,14,2867200
1788945336.432786,36,15,2949120
1788945336.524669,37,0,3031040
1788945336.618725,38,1,3112960
1788945336.730156,39,2,3194880
1788945336.825948,40,3,3276800
1788945336.929844,41,4,3358720
1788945337.032870,42,5,3440640
1788945337.124208,43,6,3522560
1788945337.228597,44,7,3604480
1788945337.325109,45,8,3686400
1788945337.431808,46,9,3768320
1788945337.526194,47,10,3850240
1788945337.621404,48,11,3932160
1788945337.732249,49,12,4014080
1788945337.811013,50,13,4096000
1788945337.927957,51,14,4177920
1788945338.022527,52,15,4259840
1788945338.126671,53,0,4341760
1788945338.222962,54,1,4423680
1788945338.329157,55,2,4505600
1788945338.429267,56,3,4587520
1788945338.533206,57,4,4669440
1788945338.626393,58,5,4751360
1788945338.729779,59,6,4833280
1788945338.825001,60,7,4915200
1788945338.924834,61,8,4997120
1788945339.026301,62,9,5079040
1788945339.127436,63,10,5160960
1788945339.222069,64,11,5242880
1788945339.317560,65,12,5324800
1788945339.431557,66,13,5406720
1788945339.462458,67,14,5488640
1788945339.623564,68,15,5570560
1788945339.727538,69,0,5652480
1788945339.822954,70,1,5734400
1788945339.931597,71,2,5816320
