pc_unix,us_seq,frame_id,byte_offset
1788937616.421774,0,2,0
1788937616.522195,1,3,81920
1788937616.620715,2,4,163840
1788937616.714946,3,5,245760
1788937616.821293,4,6,327680
1788937616.922631,5,7,409600
1788937617.022179,6,8,491520
1788937617.121748,7,9,573440
1788937617.221840,8,10,655360
1788937617.321840,9,11,737280
1788937617.421847,10,12,819200
1788937617.512009,11,13,901120
1788937617.620302,12,14,983040
1788937617.729182,13,15,1064960
1788937617.817712,14,0,1146880
1788937617.913669,15,1,1228800
1788937618.025180,16,2,1310720
1788937618.120784,17,3,1392640
1788937618.221927,18,4,1474560
1788937618.312279,19,5,1556480
1788937618.412382,20,6,1638400
1788937618.523049,21,7,1720320
1788937618.613552,22,8,1802240
1788937618.716780,23,9,1884160
1788937618.816065,24,10,1966080
1788937618.916892,25,11,2048000
1788937619.023590,26,12,2129920
1788937619.114481,27,13,2211840
1788937619.209735,28,14,2293760
1788937619.319911,29,15,2375680
1788937619.419965,30,0,2457600
1788937619.510862,31,1,2539520
1788937619.622361,32,2,2621440
1788937619.717439,33,3,2703360
1788937619.813585,34,4,2785280
1788937619.924610,35,5,2867200
1788937620.019122,36,6,2949120
1788937620.117337,37,7,3031040
1788937620.209809,38,8,3112960
1788937620.311512,39,9,3194880
1788937620.417481,40,10,3276800
1788937620.513218,41,11,3358720
1788937620.608556,42,12,3440640
1788937620.719610,43,13,3522560
1788937620.749777,44,14,3604480
1788937620.921636,45,15,3686400
1788937621.009375,46,0,3768320
1788937621.118955,47,1,3850240
1788937621.209647,48,2,3932160
1788937621.321003,49,3,4014080
1788937621.415873,50,4,4096000
1788937621.517295,51,5,4177920
1788937621.614013,52,6,4259840
1788937621.716757,53,7,4341760
1788937621.814197,54,8,4423680
1788937621.920210,55,9,4505600
1788937622.010524,56,10,4587520
1788937622.121345,57,11,4669440
1788937622.223294,58,12,4751360
1788937622.313182,59,13,4833280
1788937622.417303,60,14,4915200
1788937622.511119,61,15,4997120
1788937622.621825,62,0,5079040
1788937622.715569,63,1,5160960
1788937622.811101,64,2,5242880
1788937622.922197,65,3,5324800
1788937623.016897,66,4,5406720
1788937623.121740,67,5,5488640
1788937623.222770,68,6,5570560
1788937623.317924,69,7,5652480
1788937623.419122,70,8,5734400
1788937623.512010,71,9,5816320
1788937623.612414,72,10,5898240
1788937623.715681,73,11,5980160
1788937623.820058,74,12,6062080
1788937623.921777,75,13,6144000
1788937624.018830,76,14,6225920
1788937624.115074,77,15,6307840
1788937624.223244,78,0,6389760
1788937624.313195,79,1,6471680
1788937624.415214,80,2,6553600
1788937624.513781,81,3,6635520
1788937624.618971,82,4,6717440
1788937624.718038,83,5,6799360
1788937624.813965,84,6,6881280
1788937624.914046,85,7,6963200
1788937625.019251,86,8,7045120
1788937625.114235,87,9,7127040
1788937625.214452,88,10,7208960
1788937625.316717,89,11,7290880
1788937625.416644,90,12,7372800
1788937625.514670,91,13,7454720
1788937625.618050,92,14,7536640
