pc_unix,dev_us,ax,ay,az,gx,gy,gz,mx_raw,my_raw,mz_raw,mx,my,mz,host_qw,host_qx,host_qy,host_qz,host_roll,host_pitch,host_yaw,chip_qw,chip_qx,chip_qy,chip_qz,chip_roll,chip_pitch,chip_yaw,diff_deg,rel_roll,rel_pitch,rel_yaw,cal_acc,cal_gyr,cal_mag,cal_rv
1788939083.350129,4344873800.0,-9.76953125,0.875,2.2265625,0.00390625,-0.029296875,-0.001953125,21.5,-9.125,-29.9375,21.5,-9.125,-29.9375,0.06520826685644592,-0.6102255802142242,0.1113090073316381,0.781653969524007,22.279583690920692,75.57786873570967,-172.17567873554447,0.51287841796875,0.50537109375,0.35546875,-0.59600830078125,21.81594125614357,75.24759114614528,-81.6869202742621,1.3660167633788112,,,,3,0,3,3
1788939083.355767,4344877759.0,-9.69921875,0.8359375,2.11328125,-0.00390625,-0.03515625,-0.00390625,20.6875,-10.25,-31.1875,20.6875,-10.25,-31.1875,0.0652576116146694,-0.6102419421811971,0.11141517780286989,0.781621950999602,22.30773530127883,75.5804782672591,-172.1602886683692,0.51287841796875,0.50531005859375,0.35540771484375,-0.59613037109375,21.782396436641054,75.24489235848267,-81.73982800331169,1.1681382059509753,,,,3,0,3,3
1788939083.3607683,4344881665.0,-9.62109375,0.875,2.1484375,0.00390625,-0.04296875,0.0,20.6875,-10.25,-31.1875,20.6875,-10.25,-31.1875,0.06530294717328015,-0.6102288331273662,0.11155991677736121,0.7816077541063198,22.346647998455705,75.57845056190322,-172.13705745925915,0.51287841796875,0.50531005859375,0.35540771484375,-0.59613037109375,21.782396436641054,75.24489235848267,-81.73982800331169,1.1880751925836703,,,,3,0,3,3
1788939083.3628242,4344885695.0,-9.54296875,0.875,2.1484375,0.00390625,-0.04296875,0.0,20.6875,-10.25,-31.1875,20.6875,-10.25,-31.1875,0.06534969956168943,-0.6102102557872563,0.11171527655370209,0.7815961601004563,22.38824151746317,75.57558595337356,-172.1121503412964,0.51287841796875,0.50531005859375,0.35540771484375,-0.59613037109375,21.782396436641054,75.24489235848267,-81.73982800331169,1.2090050298207096,,,,3,0,3,3
1788939083.3662739,4344889678.0,-9.5,0.875,2.1875,0.001953125,-0.052734375,-0.00390625,21.5625,-8.125,-29.5,21.5625,-8.125,-29.5,0.06540254094154453,-0.610207802164249,0.1115404681444503,0.781618621696274,22.310168084648243,75.57846538049392,-172.18013560302634,0.51287841796875,0.50518798828125,0.35528564453125,-0.59625244140625,21.733552330281974,75.21176509264858,-81.7767637299734,1.5066054925040029,,,,3,0,3,3
1788939083.370209,4344893007.0,-9.42578125,0.875,2.2265625,0.00390625,-0.056640625,-0.00390625,21.5625,-8.125,-29.5,21.5625,-8.125,-29.5,0.06545059748126468,-0.6101596206903688,0.11137361714946133,0.7816760031952983,22.229489762528782,75.57468934297648,-172.2510941207477,0.51287841796875,0.50518798828125,0.35528564453125,-0.59625244140625,21.733552330281974,75.21176509264858,-81.7767637299734,1.4948276178773838,,,,3,0,3,3
1788939083.370209,4344897567.0,-9.421875,0.875,2.265625,0.0,-0.05859375,0.001953125,21.5625,-8.125,-29.5,21.5625,-8.125,-29.5,0.06549920045977356,-0.6100400552995346,0.1111574418591798,0.7817960148201026,22.120264368801227,75.56135764518115,-172.34673742370245,0.512939453125,0.50506591796875,0.3551025390625,-0.596435546875,21.69665959576647,75.18819529854507,-81.83298031013497,1.345281176512523,,,,3,0,3,3
1788939083.3820014,4344901673.0,-9.4609375,0.875,2.1875,-0.009765625,-0.064453125,0.005859375,21.5625,-8.125,-29.5,21.5625,-8.125,-29.5,0.06551960927706836,-0.6100238864628122,0.11097542416272156,0.7818327787813006,22.046156580209395,75.56141694225153,-172.40753890196254,0.512939453125,0.50506591796875,0.3551025390625,-0.596435546875,21.69665959576647,75.18819529854507,-81.83298031013497,1.330037490001815,,,,3,0,3,3
1788939083.3820014,4344905050.0,-9.46484375,0.875,2.1484375,-0.009765625,-0.064453125,0.005859375,21.5625,-8.125,-29.5,21.5625,-8.125,-29.5,0.06552891266365732,-0.6100280220812696,0.11086096026291592,0.7818450110925548,22.002564722424108,75.56335977345807,-172.44244175023695,0.512939453125,0.50506591796875,0.3551025390625,-0.596435546875,21.69665959576647,75.18819529854507,-81.83298031013497,1.3207765077119786,,,,3,0,3,3
1788939083.3888159,4344909009.0,-9.42578125,0.9140625,2.1875,-0.01171875,-0.076171875,0.001953125,20.0625,-10.75,-31.3125,20.0625,-10.75,-31.3125,0.06554648672117325,-0.6099274947058194,0.1110182427351982,0.7818996476916857,22.040645715894687,75.54819273948429,-172.41900045822874,0.51300048828125,0.50482177734375,0.35491943359375,-0.59661865234375,21.613598731814307,75.13207229756706,-81.8917671376832,1.7453420673764424,,,,3,0,3,3
