pc_unix,us_seq,frame_id,byte_offset
1788939311.768924,0,10,0
1788939311.868639,1,11,81920
1788939311.973778,2,12,163840
1788939312.061899,3,13,245760
1788939312.167393,4,14,327680
1788939312.268966,5,15,409600
1788939312.368583,6,0,491520
1788939312.472384,7,1,573440
1788939312.570847,8,2,655360
1788939312.668741,9,3,737280
1788939312.699758,10,4,819200
1788939312.868788,11,5,901120
1788939312.968950,12,6,983040
1788939313.069375,13,7,1064960
1788939313.165017,14,8,1146880
1788939313.269846,15,9,1228800
1788939313.355736,16,10,1310720
1788939313.467750,17,11,1392640
1788939313.569165,18,12,1474560
1788939313.657614,19,13,1556480
1788939313.768962,20,14,1638400
1788939313.864672,21,15,1720320
1788939313.976391,22,0,1802240
1788939314.056110,23,1,1884160
1788939314.168238,24,2,1966080
1788939314.270390,25,3,2048000
1788939314.358982,26,4,2129920
1788939314.453872,27,5,2211840
1788939314.564900,28,6,2293760
1788939314.660030,29,7,2375680
1788939314.756081,30,8,2457600
1788939314.867856,31,9,2539520
1788939314.972105,32,10,2621440
1788939315.074155,33,11,2703360
1788939315.171678,34,12,2785280
1788939315.271267,35,13,2867200
1788939315.368798,36,14,2949120
1788939315.464111,37,15,3031040
1788939315.559041,38,0,3112960
1788939315.671774,39,1,3194880
1788939315.766324,40,2,3276800
1788939315.860513,41,3,3358720
1788939315.956882,42,4,3440640
1788939316.068148,43,5,3522560
1788939316.169646,44,6,3604480
1788939316.270669,45,7,3686400
1788939316.370326,46,8,3768320
1788939316.471254,47,9,3850240
1788939316.567785,48,10,3932160
1788939316.676140,49,11,4014080
1788939316.769601,50,12,4096000
1788939316.866359,51,13,4177920
1788939316.962002,52,14,4259840
1788939317.066654,53,15,4341760
1788939317.168103,54,0,4423680
1788939317.274334,55,1,4505600
1788939317.353887,56,2,4587520
1788939317.465068,57,3,4669440
1788939317.560130,58,4,4751360
1788939317.655521,59,5,4833280
1788939317.766291,60,6,4915200
1788939317.861515,61,7,4997120
1788939317.957521,62,8,5079040
1788939318.053111,63,9,5160960
1788939318.169609,64,10,5242880
1788939318.273515,65,11,5324800
1788939318.370059,66,12,5406720
1788939318.459189,67,13,5488640
1788939318.570915,68,14,5570560
1788939318.668641,69,15,5652480
1788939318.761826,70,0,5734400
1788939318.857922,71,1,5816320
1788939318.969401,72,2,5898240
1788939319.064534,73,3,5980160
